Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"EK","Tendances dans l’élevage","800","Ouganda","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","800","Ouganda","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","4.3","E","Valeur estimée"
"EK","Tendances dans l’élevage","800","Ouganda","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","486610","E","Valeur estimée"
"EK","Tendances dans l’élevage","860","Ouzbékistan","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.04","E","Valeur estimée"
"EK","Tendances dans l’élevage","860","Ouzbékistan","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","7.48","E","Valeur estimée"
"EK","Tendances dans l’élevage","860","Ouzbékistan","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","899500","E","Valeur estimée"
"EK","Tendances dans l’élevage","586","Pakistan","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.52","E","Valeur estimée"
"EK","Tendances dans l’élevage","586","Pakistan","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","22.44","E","Valeur estimée"
"EK","Tendances dans l’élevage","586","Pakistan","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","18870000","E","Valeur estimée"
"EK","Tendances dans l’élevage","275","Palestine","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.14","E","Valeur estimée"
"EK","Tendances dans l’élevage","275","Palestine","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","29.63","E","Valeur estimée"
"EK","Tendances dans l’élevage","275","Palestine","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","56620","E","Valeur estimée"
"EK","Tendances dans l’élevage","591","Panama","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.14","E","Valeur estimée"
"EK","Tendances dans l’élevage","591","Panama","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","19.77","E","Valeur estimée"
"EK","Tendances dans l’élevage","591","Panama","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","301030","E","Valeur estimée"
"EK","Tendances dans l’élevage","598","Papouasie-Nouvelle-Guinée","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","598","Papouasie-Nouvelle-Guinée","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","8.9","E","Valeur estimée"
"EK","Tendances dans l’élevage","598","Papouasie-Nouvelle-Guinée","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","47390","E","Valeur estimée"
"EK","Tendances dans l’élevage","600","Paraguay","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.01","E","Valeur estimée"
"EK","Tendances dans l’élevage","600","Paraguay","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","2.48","E","Valeur estimée"
"EK","Tendances dans l’élevage","600","Paraguay","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","254700","E","Valeur estimée"
"EK","Tendances dans l’élevage","528","Pays-Bas (Royaume des)","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.52","E","Valeur estimée"
"EK","Tendances dans l’élevage","528","Pays-Bas (Royaume des)","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","13.15","E","Valeur estimée"
"EK","Tendances dans l’élevage","528","Pays-Bas (Royaume des)","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","930040","E","Valeur estimée"
"EK","Tendances dans l’élevage","604","Pérou","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.08","E","Valeur estimée"
"EK","Tendances dans l’élevage","604","Pérou","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","20.84","E","Valeur estimée"
"EK","Tendances dans l’élevage","604","Pérou","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","1916960","E","Valeur estimée"
"EK","Tendances dans l’élevage","608","Philippines","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.15","E","Valeur estimée"
"EK","Tendances dans l’élevage","608","Philippines","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","22.41","E","Valeur estimée"
"EK","Tendances dans l’élevage","608","Philippines","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","1912030","E","Valeur estimée"
"EK","Tendances dans l’élevage","616","Pologne","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.13","E","Valeur estimée"
"EK","Tendances dans l’élevage","616","Pologne","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","23.54","E","Valeur estimée"
"EK","Tendances dans l’élevage","616","Pologne","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","1951450","E","Valeur estimée"
"EK","Tendances dans l’élevage","258","Polynésie française","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.11","E","Valeur estimée"
"EK","Tendances dans l’élevage","258","Polynésie française","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","19.38","E","Valeur estimée"
"EK","Tendances dans l’élevage","258","Polynésie française","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","3380","E","Valeur estimée"
"EK","Tendances dans l’élevage","630","Porto Rico","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.26","E","Valeur estimée"
"EK","Tendances dans l’élevage","630","Porto Rico","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","22.27","E","Valeur estimée"
"EK","Tendances dans l’élevage","630","Porto Rico","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","43650","E","Valeur estimée"
"EK","Tendances dans l’élevage","634","Qatar","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","4.33","E","Valeur estimée"
"EK","Tendances dans l’élevage","634","Qatar","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","58.11","E","Valeur estimée"
"EK","Tendances dans l’élevage","634","Qatar","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","320380","E","Valeur estimée"
"EK","Tendances dans l’élevage","760","République arabe syrienne","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.01","E","Valeur estimée"
"EK","Tendances dans l’élevage","760","République arabe syrienne","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","5.38","E","Valeur estimée"
"EK","Tendances dans l’élevage","760","République arabe syrienne","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","154900","E","Valeur estimée"
"EK","Tendances dans l’élevage","140","République centrafricaine","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.01","E","Valeur estimée"
"EK","Tendances dans l’élevage","140","République centrafricaine","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","2.09","E","Valeur estimée"
"EK","Tendances dans l’élevage","140","République centrafricaine","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","70480","E","Valeur estimée"
"EK","Tendances dans l’élevage","410","République de Corée","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","1.16","E","Valeur estimée"
"EK","Tendances dans l’élevage","410","République de Corée","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","25.06","E","Valeur estimée"
"EK","Tendances dans l’élevage","410","République de Corée","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","1821270","E","Valeur estimée"
"EK","Tendances dans l’élevage","498","République de Moldova","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.21","E","Valeur estimée"
"EK","Tendances dans l’élevage","498","République de Moldova","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","70.25","E","Valeur estimée"
"EK","Tendances dans l’élevage","498","République de Moldova","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","506960","E","Valeur estimée"
"EK","Tendances dans l’élevage","180","République démocratique du Congo","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.01","E","Valeur estimée"
"EK","Tendances dans l’élevage","180","République démocratique du Congo","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","10.47","E","Valeur estimée"
"EK","Tendances dans l’élevage","180","République démocratique du Congo","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","190020","E","Valeur estimée"
"EK","Tendances dans l’élevage","418","République démocratique populaire lao","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.23","E","Valeur estimée"
"EK","Tendances dans l’élevage","418","République démocratique populaire lao","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","12.28","E","Valeur estimée"
"EK","Tendances dans l’élevage","418","République démocratique populaire lao","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","522350","E","Valeur estimée"
"EK","Tendances dans l’élevage","214","République dominicaine","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.9","E","Valeur estimée"
"EK","Tendances dans l’élevage","214","République dominicaine","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","49.18","E","Valeur estimée"
"EK","Tendances dans l’élevage","214","République dominicaine","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","2396420","E","Valeur estimée"
"EK","Tendances dans l’élevage","408","République populaire démocratique de Corée","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","408","République populaire démocratique de Corée","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","4.51","E","Valeur estimée"
"EK","Tendances dans l’élevage","408","République populaire démocratique de Corée","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","66450","E","Valeur estimée"
"EK","Tendances dans l’élevage","834","République-Unie de Tanzanie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.01","E","Valeur estimée"
"EK","Tendances dans l’élevage","834","République-Unie de Tanzanie","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","1.75","E","Valeur estimée"
"EK","Tendances dans l’élevage","834","République-Unie de Tanzanie","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","406410","E","Valeur estimée"
"EK","Tendances dans l’élevage","642","Roumanie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.06","E","Valeur estimée"
"EK","Tendances dans l’élevage","642","Roumanie","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","20.25","E","Valeur estimée"
"EK","Tendances dans l’élevage","642","Roumanie","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","777500","E","Valeur estimée"
"EK","Tendances dans l’élevage","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.1","E","Valeur estimée"
"EK","Tendances dans l’élevage","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","11.19","E","Valeur estimée"
"EK","Tendances dans l’élevage","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","1702330","E","Valeur estimée"
"EK","Tendances dans l’élevage","646","Rwanda","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","646","Rwanda","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","3.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","646","Rwanda","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","32600","E","Valeur estimée"
"EK","Tendances dans l’élevage","662","Sainte-Lucie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.48","E","Valeur estimée"
"EK","Tendances dans l’élevage","662","Sainte-Lucie","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","27.78","E","Valeur estimée"
"EK","Tendances dans l’élevage","662","Sainte-Lucie","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","4820","E","Valeur estimée"
"EK","Tendances dans l’élevage","659","Saint-Kitts-et-Nevis","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.13","E","Valeur estimée"
"EK","Tendances dans l’élevage","659","Saint-Kitts-et-Nevis","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","16.37","E","Valeur estimée"
"EK","Tendances dans l’élevage","659","Saint-Kitts-et-Nevis","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","780","E","Valeur estimée"
"EK","Tendances dans l’élevage","670","Saint-Vincent-et-les Grenadines","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.35","E","Valeur estimée"
"EK","Tendances dans l’élevage","670","Saint-Vincent-et-les Grenadines","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","32.79","E","Valeur estimée"
"EK","Tendances dans l’élevage","670","Saint-Vincent-et-les Grenadines","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","2470","E","Valeur estimée"
"EK","Tendances dans l’élevage","882","Samoa","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.09","E","Valeur estimée"
"EK","Tendances dans l’élevage","882","Samoa","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","8","E","Valeur estimée"
"EK","Tendances dans l’élevage","882","Samoa","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","4170","E","Valeur estimée"
"EK","Tendances dans l’élevage","678","Sao Tomé-et-Principe","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.05","E","Valeur estimée"
"EK","Tendances dans l’élevage","678","Sao Tomé-et-Principe","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","17.37","E","Valeur estimée"
"EK","Tendances dans l’élevage","678","Sao Tomé-et-Principe","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","2240","E","Valeur estimée"
"EK","Tendances dans l’élevage","686","Sénégal","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.11","E","Valeur estimée"
"EK","Tendances dans l’élevage","686","Sénégal","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","20.84","E","Valeur estimée"
"EK","Tendances dans l’élevage","686","Sénégal","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","1023730","E","Valeur estimée"
"EK","Tendances dans l’élevage","688","Serbie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.04","E","Valeur estimée"
"EK","Tendances dans l’élevage","688","Serbie","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","10.66","E","Valeur estimée"
"EK","Tendances dans l’élevage","688","Serbie","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","139130","E","Valeur estimée"
"EK","Tendances dans l’élevage","690","Seychelles","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","1.71","E","Valeur estimée"
"EK","Tendances dans l’élevage","690","Seychelles","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","52.71","E","Valeur estimée"
"EK","Tendances dans l’élevage","690","Seychelles","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","2650","E","Valeur estimée"
"EK","Tendances dans l’élevage","694","Sierra Leone","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.06","E","Valeur estimée"
"EK","Tendances dans l’élevage","694","Sierra Leone","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","22.39","E","Valeur estimée"
"EK","Tendances dans l’élevage","694","Sierra Leone","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","229030","E","Valeur estimée"
"EK","Tendances dans l’élevage","702","Singapour","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","43.68","E","Valeur estimée"
"EK","Tendances dans l’élevage","702","Singapour","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","99.34","E","Valeur estimée"
"EK","Tendances dans l’élevage","702","Singapour","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","28830","E","Valeur estimée"
"EK","Tendances dans l’élevage","703","Slovaquie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.05","E","Valeur estimée"
"EK","Tendances dans l’élevage","703","Slovaquie","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","19.53","E","Valeur estimée"
"EK","Tendances dans l’élevage","703","Slovaquie","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","94040","E","Valeur estimée"
"EK","Tendances dans l’élevage","705","Slovénie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.07","E","Valeur estimée"
"EK","Tendances dans l’élevage","705","Slovénie","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","10.75","E","Valeur estimée"
"EK","Tendances dans l’élevage","705","Slovénie","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","40590","E","Valeur estimée"
"EK","Tendances dans l’élevage","706","Somalie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0","E","Valeur estimée"
"EK","Tendances dans l’élevage","706","Somalie","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","0.4","E","Valeur estimée"
"EK","Tendances dans l’élevage","706","Somalie","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","38840","E","Valeur estimée"
"EK","Tendances dans l’élevage","729","Soudan","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0","E","Valeur estimée"
"EK","Tendances dans l’élevage","729","Soudan","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","1.73","E","Valeur estimée"
"EK","Tendances dans l’élevage","729","Soudan","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","503420","E","Valeur estimée"
"EK","Tendances dans l’élevage","728","Soudan du Sud","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.01","E","Valeur estimée"
"EK","Tendances dans l’élevage","728","Soudan du Sud","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","3.35","E","Valeur estimée"
"EK","Tendances dans l’élevage","728","Soudan du Sud","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","355560","E","Valeur estimée"
"EK","Tendances dans l’élevage","144","Sri Lanka","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.06","E","Valeur estimée"
"EK","Tendances dans l’élevage","144","Sri Lanka","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","18.76","E","Valeur estimée"
"EK","Tendances dans l’élevage","144","Sri Lanka","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","180650","E","Valeur estimée"
"EK","Tendances dans l’élevage","756","Suisse","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.09","E","Valeur estimée"
"EK","Tendances dans l’élevage","756","Suisse","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","6.81","E","Valeur estimée"
"EK","Tendances dans l’élevage","756","Suisse","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","131520","E","Valeur estimée"
"EK","Tendances dans l’élevage","740","Suriname","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.72","E","Valeur estimée"
"EK","Tendances dans l’élevage","740","Suriname","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","61.51","E","Valeur estimée"
"EK","Tendances dans l’élevage","740","Suriname","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","51120","E","Valeur estimée"
"EK","Tendances dans l’élevage","762","Tadjikistan","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","762","Tadjikistan","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","4.83","E","Valeur estimée"
"EK","Tendances dans l’élevage","762","Tadjikistan","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","115100","E","Valeur estimée"
"EK","Tendances dans l’élevage","148","Tchad","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0","E","Valeur estimée"
"EK","Tendances dans l’élevage","148","Tchad","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","0.16","E","Valeur estimée"
"EK","Tendances dans l’élevage","148","Tchad","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","61640","E","Valeur estimée"
"EK","Tendances dans l’élevage","203","Tchéquie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.06","E","Valeur estimée"
"EK","Tendances dans l’élevage","203","Tchéquie","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","15.65","E","Valeur estimée"
"EK","Tendances dans l’élevage","203","Tchéquie","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","219570","E","Valeur estimée"
"EK","Tendances dans l’élevage","764","Thaïlande","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.13","E","Valeur estimée"
"EK","Tendances dans l’élevage","764","Thaïlande","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","33.94","E","Valeur estimée"
"EK","Tendances dans l’élevage","764","Thaïlande","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","2887580","E","Valeur estimée"
"EK","Tendances dans l’élevage","626","Timor-Leste","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","626","Timor-Leste","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","2.01","E","Valeur estimée"
"EK","Tendances dans l’élevage","626","Timor-Leste","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","8000","E","Valeur estimée"
"EK","Tendances dans l’élevage","768","Togo","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.09","E","Valeur estimée"
"EK","Tendances dans l’élevage","768","Togo","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","22.12","E","Valeur estimée"
"EK","Tendances dans l’élevage","768","Togo","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","359240","E","Valeur estimée"
"EK","Tendances dans l’élevage","772","Tokélaou","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.08","E","Valeur estimée"
"EK","Tendances dans l’élevage","772","Tokélaou","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","9.7","E","Valeur estimée"
"EK","Tendances dans l’élevage","772","Tokélaou","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","50","E","Valeur estimée"
"EK","Tendances dans l’élevage","776","Tonga","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.1","E","Valeur estimée"
"EK","Tendances dans l’élevage","776","Tonga","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","9.26","E","Valeur estimée"
"EK","Tendances dans l’élevage","776","Tonga","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","3400","E","Valeur estimée"
"EK","Tendances dans l’élevage","780","Trinité-et-Tobago","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","7.53","E","Valeur estimée"
"EK","Tendances dans l’élevage","780","Trinité-et-Tobago","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","91.54","E","Valeur estimée"
"EK","Tendances dans l’élevage","780","Trinité-et-Tobago","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","406420","E","Valeur estimée"
"EK","Tendances dans l’élevage","788","Tunisie","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.1","E","Valeur estimée"
"EK","Tendances dans l’élevage","788","Tunisie","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","39.57","E","Valeur estimée"
"EK","Tendances dans l’élevage","788","Tunisie","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","996350","E","Valeur estimée"
"EK","Tendances dans l’élevage","792","Türkiye","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.1","E","Valeur estimée"
"EK","Tendances dans l’élevage","792","Türkiye","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","17.89","E","Valeur estimée"
"EK","Tendances dans l’élevage","792","Türkiye","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","3686240","E","Valeur estimée"
"EK","Tendances dans l’élevage","795","Turkménistan","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.01","E","Valeur estimée"
"EK","Tendances dans l’élevage","795","Turkménistan","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","5.83","E","Valeur estimée"
"EK","Tendances dans l’élevage","795","Turkménistan","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","214290","E","Valeur estimée"
"EK","Tendances dans l’élevage","798","Tuvalu","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.32","E","Valeur estimée"
"EK","Tendances dans l’élevage","798","Tuvalu","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","16.44","E","Valeur estimée"
"EK","Tendances dans l’élevage","798","Tuvalu","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","580","E","Valeur estimée"
"EK","Tendances dans l’élevage","804","Ukraine","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.04","E","Valeur estimée"
"EK","Tendances dans l’élevage","804","Ukraine","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","36.94","E","Valeur estimée"
"EK","Tendances dans l’élevage","804","Ukraine","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","1654680","E","Valeur estimée"
"EK","Tendances dans l’élevage","858","Uruguay","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","858","Uruguay","7211","Part du total des animaux","02151","Poulets","2023","2023","% du total des UGB","5.09","E","Valeur estimée"
"EK","Tendances dans l’élevage","858","Uruguay","5118","Réserves","02151","Poulets","2023","2023","Unités de gros bétail (UGB)","494310","E","Valeur estimée"
"EK","Tendances dans l’élevage","548","Vanuatu","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2023","2023","UGB/ha","0.02","E","Valeur estimée"
