Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","434","Libye","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","7305.659","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","434","Libye","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","1268.203","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","434","Libye","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","5626.565","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","438","Liechtenstein","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","39.598","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","438","Liechtenstein","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","33.614","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","438","Liechtenstein","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","5.754","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","440","Lituanie","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","2854.099","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","440","Lituanie","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","881.015","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","440","Lituanie","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","1933.23","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","442","Luxembourg","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","665.098","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","442","Luxembourg","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","49.652","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","442","Luxembourg","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","577.139","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","807","Macédoine du Nord","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","1831.802","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","807","Macédoine du Nord","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","846.7","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","807","Macédoine du Nord","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","1242.855","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","450","Madagascar","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","31195.932","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","450","Madagascar","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","17796.275","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","450","Madagascar","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","12141.777","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","458","Malaisie","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","35126.298","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","458","Malaisie","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","7264.482","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","458","Malaisie","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","26866.688","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","454","Malawi","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","21104.482","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","454","Malawi","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","18013.68","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","454","Malawi","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","4029.578","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","462","Maldives","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","525.994","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","462","Maldives","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","277.674","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","462","Maldives","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","200.834","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","466","Mali","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","23769.127","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","466","Mali","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","11920.604","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","466","Mali","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","10232.281","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","470","Malte","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","532.956","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","470","Malte","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","22.134","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","470","Malte","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","415.375","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","504","Maroc","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","37712.505","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","504","Maroc","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","13365.371","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","504","Maroc","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","24954.355","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","474","Martinique","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","346.002","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","474","Martinique","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","41.044","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","474","Martinique","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","344.019","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","480","Maurice","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","1273.588","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","480","Maurice","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","757.089","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","480","Maurice","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","523.224","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","478","Mauritanie","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","5022.441","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","478","Mauritanie","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","2182.785","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","478","Mauritanie","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","2977.287","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","175","Mayotte","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","316.015","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","175","Mayotte","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","160.272","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","175","Mayotte","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","133.282","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","484","Mexique","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","129739.759","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","484","Mexique","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","25476.737","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","484","Mexique","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","112846.229","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","583","Micronésie (États fédérés de)","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","112.63","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","583","Micronésie (États fédérés de)","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","84.565","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","583","Micronésie (États fédérés de)","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","25.802","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","492","Monaco","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","38.956","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","492","Monaco","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","0","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","492","Monaco","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","39.89","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","496","Mongolie","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","3431.932","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","496","Mongolie","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","1029.267","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","496","Mongolie","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","2300.479","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","499","Monténégro","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","633.552","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","499","Monténégro","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","198.088","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","499","Monténégro","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","430.805","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","500","Montserrat","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","4.42","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","500","Montserrat","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","4.804","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","500","Montserrat","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","0.49","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","508","Mozambique","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","33635.16","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","508","Mozambique","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","21516.806","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","508","Mozambique","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","13614.614","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","104","Myanmar","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","54133.798","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","104","Myanmar","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","38122.975","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","104","Myanmar","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","18032.802","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","516","Namibie","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","2963.095","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","516","Namibie","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","1290.516","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","516","Namibie","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","1570.077","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","520","Nauru","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","11.875","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","520","Nauru","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","0","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","520","Nauru","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","11.261","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","524","Népal","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","29694.614","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","524","Népal","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","24372.262","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","524","Népal","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","6835.484","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","558","Nicaragua","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","6823.613","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","558","Nicaragua","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","2652.58","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","558","Nicaragua","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","3953.958","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","562","Niger","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","26159.867","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","562","Niger","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","22372.019","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","562","Niger","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","4599.736","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","566","Nigéria","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","227882.945","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","566","Nigéria","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","101651.655","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","566","Nigéria","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","120696.717","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","570","Nioué","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","1.817","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","570","Nioué","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","0.846","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","570","Nioué","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","0.789","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","578","Norvège","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","5519.167","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","578","Norvège","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","896.844","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","578","Norvège","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","4706.745","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","289.87","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","81.136","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","216.273","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","5172.836","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","644.943","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","4310.389","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","512","Oman","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","5049.269","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","512","Oman","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","630.996","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","512","Oman","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","4808.591","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","800","Ouganda","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","48656.601","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","800","Ouganda","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","37948.628","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","800","Ouganda","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","13873.5","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","860","Ouzbékistan","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","35652.307","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","860","Ouzbékistan","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","17030.764","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","860","Ouzbékistan","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","17396.968","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","586","Pakistan","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","247504.495","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","586","Pakistan","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","136008.8","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","586","Pakistan","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","83500.516","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","585","Palaos","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","17.727","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","585","Palaos","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","4.075","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","585","Palaos","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","19.089","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","275","Palestine","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","5409.202","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","275","Palestine","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","1286.621","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","275","Palestine","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","4452.704","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","591","Panama","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","4458.759","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","591","Panama","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","1364.427","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","591","Panama","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","3110.929","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","598","Papouasie-Nouvelle-Guinée","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","10389.635","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","598","Papouasie-Nouvelle-Guinée","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","7996.654","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","598","Papouasie-Nouvelle-Guinée","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","1271.933","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","600","Paraguay","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","6844.146","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","600","Paraguay","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","2695.221","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","600","Paraguay","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","4618.686","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","528","Pays-Bas (Royaume des)","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","18092.524","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","528","Pays-Bas (Royaume des)","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","1181.714","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","528","Pays-Bas (Royaume des)","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","16143.184","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","604","Pérou","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","33845.617","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","604","Pérou","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","7255.002","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","604","Pérou","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","27163.976","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","608","Philippines","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","114891.199","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","608","Philippines","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","59209.351","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","608","Philippines","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","55287.662","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","616","Pologne","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","38762.844","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","616","Pologne","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","14968.393","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","616","Pologne","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","22658.118","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","258","Polynésie française","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","281.118","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","258","Polynésie française","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","111.231","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","258","Polynésie française","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","183.719","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","630","Porto Rico","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","3242.023","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","630","Porto Rico","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","231.404","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","630","Porto Rico","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","3403.344","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","620","Portugal","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","10430.738","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","620","Portugal","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","3246.151","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","620","Portugal","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","6868.313","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","634","Qatar","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","2979.082","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","634","Qatar","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","18.979","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","634","Qatar","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","2918.18","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","760","République arabe syrienne","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","23594.623","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","760","République arabe syrienne","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","9146.49","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","760","République arabe syrienne","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","12328.787","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","140","République centrafricaine","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","5152.421","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","140","République centrafricaine","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","2958.891","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","140","République centrafricaine","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","2288.695","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","410","République de Corée","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","51748.739","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","410","République de Corée","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","9635.539","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","410","République de Corée","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","42323.569","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","498","République de Moldova","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","3067.07","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","498","République de Moldova","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","2251.551","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","498","République de Moldova","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","1724.562","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","180","République démocratique du Congo","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","105789.731","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","180","République démocratique du Congo","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","51589.277","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","180","République démocratique du Congo","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","46571.127","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","418","République démocratique populaire lao","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","7664.993","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","418","République démocratique populaire lao","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","4600.433","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","418","République démocratique populaire lao","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","2849.332","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","214","République dominicaine","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","11331.265","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","214","République dominicaine","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","1777.658","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","214","République dominicaine","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","9651.617","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","408","République populaire démocratique de Corée","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","26418.204","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","408","République populaire démocratique de Corée","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","9625.647","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","408","République populaire démocratique de Corée","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","16533.344","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","834","République-Unie de Tanzanie","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","66617.606","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","834","République-Unie de Tanzanie","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","42931.803","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","834","République-Unie de Tanzanie","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","25659.393","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","638","Réunion","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","874.883","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","638","Réunion","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","2.266","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","638","Réunion","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","913.712","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","642","Roumanie","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","19118.479","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","642","Roumanie","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","8662.243","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","642","Roumanie","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","10448.074","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","68682.962","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","10505.374","X","Chiffre de source externe",""
